"ENROLLMENT","CLASS","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_CD","TITLE","ENROL_TERM","LG_numeric","PERCENTAGE"
"19F","LBR&WS 174 - KOONSE, T.F.","1","A",27,62,"1","Labor and Employment Law ","",11,0.435
"19F","LBR&WS 174 - KOONSE, T.F.","1","A-",5,62,"1","Labor and Employment Law ","",10,0.081
"19F","LBR&WS 174 - KOONSE, T.F.","1","B+",2,62,"1","Labor and Employment Law ","",9,0.032
"19F","LBR&WS 174 - KOONSE, T.F.","1","B",3,62,"1","Labor and Employment Law ","",8,0.048
"19F","LBR&WS 174 - KOONSE, T.F.","1","B-",2,62,"1","Labor and Employment Law ","",7,0.032
"19F","LBR&WS 174 - KOONSE, T.F.","1","C+",2,62,"1","Labor and Employment Law ","",6,0.032
"19F","LBR&WS 174 - KOONSE, T.F.","1","C",1,62,"1","Labor and Employment Law ","",5,0.016
"19F","LBR&WS 174 - KOONSE, T.F.","1","D",1,62,"1","Labor and Employment Law ","",2,0.016
"19F","LBR&WS 174 - KOONSE, T.F.","1","I",2,62,"1","Labor and Employment Law ","",0,0.032
"19F","LBR&WS 174 - KOONSE, T.F.","1","P",1,62,"1","Labor and Employment Law ","",-1,0.016
"19F","LBR&WS 179A - ROCCO, R.A.","1","A+",2,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",12,0.065
"19F","LBR&WS 179A - ROCCO, R.A.","1","A",10,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",11,0.323
"19F","LBR&WS 179A - ROCCO, R.A.","1","A-",6,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",10,0.194
"19F","LBR&WS 179A - ROCCO, R.A.","1","B+",7,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",9,0.226
"19F","LBR&WS 179A - ROCCO, R.A.","1","B",1,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",8,0.032
"19F","LBR&WS 179A - ROCCO, R.A.","1","B-",1,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",7,0.032
"19F","LBR&WS 179A - ROCCO, R.A.","1","F",2,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",0,0.065
"19F","LBR&WS 179A - ROCCO, R.A.","1","P",2,31,"1","Neoliberalism, Social Justice, and Community Organizing ","",-1,0.065
"19F","LGBTQS 181 - MORRIS, M.B.","1","A",5,18,"3","Variable Topics in Queer Diversities ","",11,0.278
"19F","LGBTQS 181 - MORRIS, M.B.","1","A-",3,18,"3","Variable Topics in Queer Diversities ","",10,0.167
"19F","LGBTQS 181 - MORRIS, M.B.","1","B+",2,18,"3","Variable Topics in Queer Diversities ","",9,0.111
"19F","LGBTQS 181 - MORRIS, M.B.","1","B",4,18,"3","Variable Topics in Queer Diversities ","",8,0.222
"19F","LGBTQS 181 - MORRIS, M.B.","1","B-",2,18,"3","Variable Topics in Queer Diversities ","",7,0.111
"19F","LGBTQS 181 - MORRIS, M.B.","1","C+",1,18,"3","Variable Topics in Queer Diversities ","",6,0.056
"19F","LGBTQS 181 - MORRIS, M.B.","1","C",1,18,"3","Variable Topics in Queer Diversities ","",5,0.056
"19F","LIFESCI 7A - PHAM, H.D.","1","A+",39,349,"1","Cell and Molecular Biology ","",12,0.112
"19F","LIFESCI 7A - PHAM, H.D.","1","A",84,349,"1","Cell and Molecular Biology ","",11,0.241
"19F","LIFESCI 7A - PHAM, H.D.","1","A-",47,349,"1","Cell and Molecular Biology ","",10,0.135
"19F","LIFESCI 7A - PHAM, H.D.","1","B+",39,349,"1","Cell and Molecular Biology ","",9,0.112
"19F","LIFESCI 7A - PHAM, H.D.","1","B",46,349,"1","Cell and Molecular Biology ","",8,0.132
"19F","LIFESCI 7A - PHAM, H.D.","1","B-",21,349,"1","Cell and Molecular Biology ","",7,0.06
"19F","LIFESCI 7A - PHAM, H.D.","1","C+",19,349,"1","Cell and Molecular Biology ","",6,0.054
"19F","LIFESCI 7A - PHAM, H.D.","1","C",35,349,"1","Cell and Molecular Biology ","",5,0.1
"19F","LIFESCI 7A - PHAM, H.D.","1","D+",6,349,"1","Cell and Molecular Biology ","",3,0.017
"19F","LIFESCI 7A - PHAM, H.D.","1","D",4,349,"1","Cell and Molecular Biology ","",2,0.011
"19F","LIFESCI 7A - PHAM, H.D.","1","D-",3,349,"1","Cell and Molecular Biology ","",1,0.009
"19F","LIFESCI 7A - PHAM, H.D.","1","F",4,349,"1","Cell and Molecular Biology ","",0,0.011
"19F","LIFESCI 7A - PHAM, H.D.","1","NP",1,349,"1","Cell and Molecular Biology","255",-2,0.003
"19F","LIFESCI 7A - PHAM, H.D.","1","P",1,349,"1","Cell and Molecular Biology","255",-1,0.003
"19F","LIFESCI 7A - MCEVOY, M.M.","2","A+",2,350,"1","Cell and Molecular Biology","255",12,0.006
"19F","LIFESCI 7A - MCEVOY, M.M.","2","A",67,350,"1","Cell and Molecular Biology","255",11,0.191
"19F","LIFESCI 7A - MCEVOY, M.M.","2","A-",43,350,"1","Cell and Molecular Biology","255",10,0.123
"19F","LIFESCI 7A - MCEVOY, M.M.","2","B+",52,350,"1","Cell and Molecular Biology","255",9,0.149
"19F","LIFESCI 7A - MCEVOY, M.M.","2","B",51,350,"1","Cell and Molecular Biology","255",8,0.146
"19F","LIFESCI 7A - MCEVOY, M.M.","2","B-",40,350,"1","Cell and Molecular Biology","255",7,0.114
"19F","LIFESCI 7A - MCEVOY, M.M.","2","C+",34,350,"1","Cell and Molecular Biology","255",6,0.097
"19F","LIFESCI 7A - MCEVOY, M.M.","2","C",30,350,"1","Cell and Molecular Biology","255",5,0.086
"19F","LIFESCI 7A - MCEVOY, M.M.","2","C-",10,350,"1","Cell and Molecular Biology","255",4,0.029
"19F","LIFESCI 7A - MCEVOY, M.M.","2","D+",10,350,"1","Cell and Molecular Biology","255",3,0.029
"19F","LIFESCI 7A - MCEVOY, M.M.","2","D",5,350,"1","Cell and Molecular Biology","255",2,0.014
"19F","LIFESCI 7A - MCEVOY, M.M.","2","F",4,350,"1","Cell and Molecular Biology","255",0,0.011
"19F","LIFESCI 7A - MCEVOY, M.M.","2","I",1,350,"1","Cell and Molecular Biology","255",0,0.003
"19F","LIFESCI 7A - MCEVOY, M.M.","2","P",1,350,"1","Cell and Molecular Biology","255",-1,0.003
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","A",128,351,"1","Cell and Molecular Biology","255",11,0.365
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","A-",52,351,"1","Cell and Molecular Biology","255",10,0.148
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","B+",38,351,"1","Cell and Molecular Biology","255",9,0.108
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","B",41,351,"1","Cell and Molecular Biology","255",8,0.117
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","B-",23,351,"1","Cell and Molecular Biology","255",7,0.066
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","C+",16,351,"1","Cell and Molecular Biology","255",6,0.046
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","C",34,351,"1","Cell and Molecular Biology","255",5,0.097
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","D",10,351,"1","Cell and Molecular Biology","255",2,0.028
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","F",7,351,"1","Cell and Molecular Biology","255",0,0.02
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","I",1,351,"1","Cell and Molecular Biology","255",0,0.003
"19F","LIFESCI 7A - BRAYBROOK, S.A.","3","P",1,351,"1","Cell and Molecular Biology","255",-1,0.003
"19F","LIFESCI 7A - LIN, C.","4","A",124,360,"1","Cell and Molecular Biology","255",11,0.344
"19F","LIFESCI 7A - LIN, C.","4","A-",47,360,"1","Cell and Molecular Biology","255",10,0.131
"19F","LIFESCI 7A - LIN, C.","4","B+",50,360,"1","Cell and Molecular Biology","255",9,0.139
"19F","LIFESCI 7A - LIN, C.","4","B",53,360,"1","Cell and Molecular Biology","255",8,0.147
"19F","LIFESCI 7A - LIN, C.","4","B-",28,360,"1","Cell and Molecular Biology","255",7,0.078
"19F","LIFESCI 7A - LIN, C.","4","C+",25,360,"1","Cell and Molecular Biology","255",6,0.069
"19F","LIFESCI 7A - LIN, C.","4","C",21,360,"1","Cell and Molecular Biology","255",5,0.058
"19F","LIFESCI 7A - LIN, C.","4","D",9,360,"1","Cell and Molecular Biology","255",2,0.025
"19F","LIFESCI 7A - LIN, C.","4","F",3,360,"1","Cell and Molecular Biology","255",0,0.008
"19F","LIFESCI 7B - GILBERT, P.S.","1","A+",9,171,"1","Genetics, Evolution, and Ecology","255",12,0.053
"19F","LIFESCI 7B - GILBERT, P.S.","1","A",47,171,"1","Genetics, Evolution, and Ecology","255",11,0.275
"19F","LIFESCI 7B - GILBERT, P.S.","1","A-",41,171,"1","Genetics, Evolution, and Ecology","255",10,0.24
"19F","LIFESCI 7B - GILBERT, P.S.","1","B+",21,171,"1","Genetics, Evolution, and Ecology","255",9,0.123
"19F","LIFESCI 7B - GILBERT, P.S.","1","B",27,171,"1","Genetics, Evolution, and Ecology","255",8,0.158
"19F","LIFESCI 7B - GILBERT, P.S.","1","B-",11,171,"1","Genetics, Evolution, and Ecology","255",7,0.064
"19F","LIFESCI 7B - GILBERT, P.S.","1","C+",2,171,"1","Genetics, Evolution, and Ecology","255",6,0.012
"19F","LIFESCI 7B - GILBERT, P.S.","1","C",4,171,"1","Genetics, Evolution, and Ecology","255",5,0.023
"19F","LIFESCI 7B - GILBERT, P.S.","1","C-",3,171,"1","Genetics, Evolution, and Ecology","255",4,0.018
"19F","LIFESCI 7B - GILBERT, P.S.","1","D+",3,171,"1","Genetics, Evolution, and Ecology","255",3,0.018
"19F","LIFESCI 7B - GILBERT, P.S.","1","D",1,171,"1","Genetics, Evolution, and Ecology","255",2,0.006
"19F","LIFESCI 7B - GILBERT, P.S.","1","F",2,171,"1","Genetics, Evolution, and Ecology","255",0,0.012
"19F","LIFESCI 7B - PIRES, D.B.","2","A",115,401,"1","Genetics, Evolution, and Ecology","255",11,0.287
"19F","LIFESCI 7B - PIRES, D.B.","2","A-",111,401,"1","Genetics, Evolution, and Ecology","255",10,0.277
"19F","LIFESCI 7B - PIRES, D.B.","2","B+",77,401,"1","Genetics, Evolution, and Ecology","255",9,0.192
"19F","LIFESCI 7B - PIRES, D.B.","2","B",50,401,"1","Genetics, Evolution, and Ecology","255",8,0.125
"19F","LIFESCI 7B - PIRES, D.B.","2","B-",25,401,"1","Genetics, Evolution, and Ecology","255",7,0.062
"19F","LIFESCI 7B - PIRES, D.B.","2","C+",12,401,"1","Genetics, Evolution, and Ecology","255",6,0.03
"19F","LIFESCI 7B - PIRES, D.B.","2","C",11,401,"1","Genetics, Evolution, and Ecology","255",5,0.027
"19F","LIFESCI 7C - ESDIN, J.","1","A+",11,297,"1","Physiology and Human Biology","255",12,0.037
"19F","LIFESCI 7C - ESDIN, J.","1","A",109,297,"1","Physiology and Human Biology","255",11,0.367
"19F","LIFESCI 7C - ESDIN, J.","1","A-",51,297,"1","Physiology and Human Biology","255",10,0.172
"19F","LIFESCI 7C - ESDIN, J.","1","B+",34,297,"1","Physiology and Human Biology","255",9,0.114
"19F","LIFESCI 7C - ESDIN, J.","1","B",51,297,"1","Physiology and Human Biology","255",8,0.172
"19F","LIFESCI 7C - ESDIN, J.","1","B-",15,297,"1","Physiology and Human Biology","255",7,0.051
"19F","LIFESCI 7C - ESDIN, J.","1","C+",22,297,"1","Physiology and Human Biology","255",6,0.074
"19F","LIFESCI 7C - ESDIN, J.","1","C",4,297,"1","Physiology and Human Biology","255",5,0.013
"19F","LIFESCI 7C - HSIAO, E.Y.","2","A+",11,403,"1","Physiology and Human Biology","255",12,0.027
"19F","LIFESCI 7C - HSIAO, E.Y.","2","A",87,403,"1","Physiology and Human Biology","255",11,0.216
"19F","LIFESCI 7C - HSIAO, E.Y.","2","A-",85,403,"1","Physiology and Human Biology","255",10,0.211
"19F","LIFESCI 7C - HSIAO, E.Y.","2","B+",74,403,"1","Physiology and Human Biology","255",9,0.184
"19F","LIFESCI 7C - HSIAO, E.Y.","2","B",68,403,"1","Physiology and Human Biology","255",8,0.169
"19F","LIFESCI 7C - HSIAO, E.Y.","2","B-",38,403,"1","Physiology and Human Biology","255",7,0.094
"19F","LIFESCI 7C - HSIAO, E.Y.","2","C+",18,403,"1","Physiology and Human Biology","255",6,0.045
"19F","LIFESCI 7C - HSIAO, E.Y.","2","C",20,403,"1","Physiology and Human Biology","255",5,0.05
"19F","LIFESCI 7C - HSIAO, E.Y.","2","C-",1,403,"1","Physiology and Human Biology","255",4,0.002
"19F","LIFESCI 7C - HSIAO, E.Y.","2","D",1,403,"1","Physiology and Human Biology","255",2,0.002
"19F","LIFESCI 15 - PHELAN, J.P.","1","A+",6,348,"1","Life: Concepts and Issues","255",12,0.017
"19F","LIFESCI 15 - PHELAN, J.P.","1","A",99,348,"1","Life: Concepts and Issues","255",11,0.284
"19F","LIFESCI 15 - PHELAN, J.P.","1","A-",31,348,"1","Life: Concepts and Issues","255",10,0.089
"19F","LIFESCI 15 - PHELAN, J.P.","1","B+",35,348,"1","Life: Concepts and Issues","255",9,0.101
"19F","LIFESCI 15 - PHELAN, J.P.","1","B",73,348,"1","Life: Concepts and Issues","255",8,0.21
"19F","LIFESCI 15 - PHELAN, J.P.","1","B-",25,348,"1","Life: Concepts and Issues","255",7,0.072
"19F","LIFESCI 15 - PHELAN, J.P.","1","C+",12,348,"1","Life: Concepts and Issues","255",6,0.034
"19F","LIFESCI 15 - PHELAN, J.P.","1","C",51,348,"1","Life: Concepts and Issues","255",5,0.147
"19F","LIFESCI 15 - PHELAN, J.P.","1","C-",2,348,"1","Life: Concepts and Issues","255",4,0.006
"19F","LIFESCI 15 - PHELAN, J.P.","1","D",2,348,"1","Life: Concepts and Issues","255",2,0.006
"19F","LIFESCI 15 - PHELAN, J.P.","1","F",2,348,"1","Life: Concepts and Issues","255",0,0.006
"19F","LIFESCI 15 - PHELAN, J.P.","1","I",1,348,"1","Life: Concepts and Issues","255",0,0.003
"19F","LIFESCI 15 - PHELAN, J.P.","1","NP",1,348,"1","Life: Concepts and Issues","255",-2,0.003
"19F","LIFESCI 15 - PHELAN, J.P.","1","P",8,348,"1","Life: Concepts and Issues","255",-1,0.023
"19F","LIFESCI 20 - SHEVTSOV, J.","1","A+",1,43,"1","Quantitative Concepts for Life Sciences","255",12,0.023
"19F","LIFESCI 20 - SHEVTSOV, J.","1","A",13,43,"1","Quantitative Concepts for Life Sciences","255",11,0.302
"19F","LIFESCI 20 - SHEVTSOV, J.","1","A-",5,43,"1","Quantitative Concepts for Life Sciences","255",10,0.116
"19F","LIFESCI 20 - SHEVTSOV, J.","1","B+",5,43,"1","Quantitative Concepts for Life Sciences","255",9,0.116
"19F","LIFESCI 20 - SHEVTSOV, J.","1","B",13,43,"1","Quantitative Concepts for Life Sciences","255",8,0.302
"19F","LIFESCI 20 - SHEVTSOV, J.","1","B-",2,43,"1","Quantitative Concepts for Life Sciences","255",7,0.047
"19F","LIFESCI 20 - SHEVTSOV, J.","1","C+",2,43,"1","Quantitative Concepts for Life Sciences","255",6,0.047
"19F","LIFESCI 20 - SHEVTSOV, J.","1","C",2,43,"1","Quantitative Concepts for Life Sciences","255",5,0.047
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","A+",3,20,"1","Quantitative Concepts for Life Sciences","255",12,0.15
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","A",1,20,"1","Quantitative Concepts for Life Sciences","255",11,0.05
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","B+",2,20,"1","Quantitative Concepts for Life Sciences","255",9,0.1
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","B",5,20,"1","Quantitative Concepts for Life Sciences","255",8,0.25
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","B-",6,20,"1","Quantitative Concepts for Life Sciences","255",7,0.3
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","C+",1,20,"1","Quantitative Concepts for Life Sciences","255",6,0.05
"19F","LIFESCI 20 - SHEVTSOV, J. LEC 2","2","C",2,20,"1","Quantitative Concepts for Life Sciences","255",5,0.1
"19F","LIFESCI 23L - PFLUEGL, G.","1","A+",153,683,"1","Introduction to Laboratory and Scientific Methodology","255",12,0.224
"19F","LIFESCI 23L - PFLUEGL, G.","1","A",289,683,"1","Introduction to Laboratory and Scientific Methodology","255",11,0.423
"19F","LIFESCI 23L - PFLUEGL, G.","1","A-",137,683,"1","Introduction to Laboratory and Scientific Methodology","255",10,0.201
"19F","LIFESCI 23L - PFLUEGL, G.","1","B+",48,683,"1","Introduction to Laboratory and Scientific Methodology","255",9,0.07
"19F","LIFESCI 23L - PFLUEGL, G.","1","B",35,683,"1","Introduction to Laboratory and Scientific Methodology","255",8,0.051
"19F","LIFESCI 23L - PFLUEGL, G.","1","B-",8,683,"1","Introduction to Laboratory and Scientific Methodology","255",7,0.012
"19F","LIFESCI 23L - PFLUEGL, G.","1","C+",3,683,"1","Introduction to Laboratory and Scientific Methodology","255",6,0.004
"19F","LIFESCI 23L - PFLUEGL, G.","1","C",4,683,"1","Introduction to Laboratory and Scientific Methodology","255",5,0.006
"19F","LIFESCI 23L - PFLUEGL, G.","1","C-",1,683,"1","Introduction to Laboratory and Scientific Methodology","255",4,0.001
"19F","LIFESCI 23L - PFLUEGL, G.","1","D+",1,683,"1","Introduction to Laboratory and Scientific Methodology","255",3,0.001
"19F","LIFESCI 23L - PFLUEGL, G.","1","F",3,683,"1","Introduction to Laboratory and Scientific Methodology","255",0,0.004
"19F","LIFESCI 23L - PFLUEGL, G.","1","DR",1,683,"1","Introduction to Laboratory and Scientific Methodology","255",0,0.001
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","A+",58,239,"1","Mathematics for Life Scientists","255",12,0.243
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","A",61,239,"1","Mathematics for Life Scientists","255",11,0.255
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","A-",41,239,"1","Mathematics for Life Scientists","255",10,0.172
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","B+",19,239,"1","Mathematics for Life Scientists","255",9,0.079
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","B",17,239,"1","Mathematics for Life Scientists","255",8,0.071
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","B-",12,239,"1","Mathematics for Life Scientists","255",7,0.05
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","C+",10,239,"1","Mathematics for Life Scientists","255",6,0.042
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","C",10,239,"1","Mathematics for Life Scientists","255",5,0.042
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","C-",3,239,"1","Mathematics for Life Scientists","255",4,0.013
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","D",2,239,"1","Mathematics for Life Scientists","255",2,0.008
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","D-",3,239,"1","Mathematics for Life Scientists","255",1,0.013
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","F",2,239,"1","Mathematics for Life Scientists","255",0,0.008
"19F","LIFESCI 30A - JAROSZEWICZ, A.T.","1","I",1,239,"1","Mathematics for Life Scientists","255",0,0.004
"19F","LIFESCI 30A - KERANEN, J.P.","2","A+",162,299,"1","Mathematics for Life Scientists","255",12,0.542
"19F","LIFESCI 30A - KERANEN, J.P.","2","A",66,299,"1","Mathematics for Life Scientists","255",11,0.221
"19F","LIFESCI 30A - KERANEN, J.P.","2","A-",32,299,"1","Mathematics for Life Scientists","255",10,0.107
"19F","LIFESCI 30A - KERANEN, J.P.","2","B+",16,299,"1","Mathematics for Life Scientists","255",9,0.054
"19F","LIFESCI 30A - KERANEN, J.P.","2","B",6,299,"1","Mathematics for Life Scientists","255",8,0.02
"19F","LIFESCI 30A - KERANEN, J.P.","2","B-",3,299,"1","Mathematics for Life Scientists","255",7,0.01
"19F","LIFESCI 30A - KERANEN, J.P.","2","C+",9,299,"1","Mathematics for Life Scientists","255",6,0.03
"19F","LIFESCI 30A - KERANEN, J.P.","2","C",1,299,"1","Mathematics for Life Scientists","255",5,0.003
"19F","LIFESCI 30A - KERANEN, J.P.","2","D+",1,299,"1","Mathematics for Life Scientists","255",3,0.003
"19F","LIFESCI 30A - KERANEN, J.P.","2","F",2,299,"1","Mathematics for Life Scientists","255",0,0.007
"19F","LIFESCI 30A - KERANEN, J.P.","2","I",1,299,"1","Mathematics for Life Scientists","255",0,0.003
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","A+",194,298,"1","Mathematics for Life Scientists","255",12,0.651
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","A",56,298,"1","Mathematics for Life Scientists","255",11,0.188
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","A-",19,298,"1","Mathematics for Life Scientists","255",10,0.064
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","B+",9,298,"1","Mathematics for Life Scientists","255",9,0.03
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","B",4,298,"1","Mathematics for Life Scientists","255",8,0.013
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","B-",7,298,"1","Mathematics for Life Scientists","255",7,0.023
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","C",2,298,"1","Mathematics for Life Scientists","255",5,0.007
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","C-",2,298,"1","Mathematics for Life Scientists","255",4,0.007
"19F","LIFESCI 30A - KERANEN, J.P. LEC 3","3","F",5,298,"1","Mathematics for Life Scientists","255",0,0.017
"19F","LIFESCI 98XA - HASSON, T.W.","1","NP",1,28,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-2,0.036
"19F","LIFESCI 98XA - HASSON, T.W.","1","P",27,28,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,0.964
"19F","LIFESCI 98XA - HASSON, T.W. LEC 2","2","P",23,23,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XA - HASSON, T.W. LEC 3","3","P",22,22,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XA - HASSON, T.W. LEC 4","4","P",30,30,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XA - HASSON, T.W. LEC 5","5","P",25,25,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XB - HASSON, T.W.","1","NP",1,25,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-2,0.04
"19F","LIFESCI 98XB - HASSON, T.W.","1","P",24,25,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,0.96
"19F","LIFESCI 98XB - HASSON, T.W. LEC 2","2","P",31,31,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XB - HASSON, T.W. LEC 3","3","P",34,34,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XB - HASSON, T.W. LEC 4","4","P",26,26,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 98XB - HASSON, T.W. LEC 5","5","P",28,28,"3","PEERS Collabrative Learning Workshops for Life Sciences Major","255",-1,1
"19F","LIFESCI 107 - PHAM, H.D.","1","A+",41,306,"1","Genetics","255",12,0.134
"19F","LIFESCI 107 - PHAM, H.D.","1","A",116,306,"1","Genetics","255",11,0.379
"19F","LIFESCI 107 - PHAM, H.D.","1","A-",33,306,"1","Genetics","255",10,0.108
"19F","LIFESCI 107 - PHAM, H.D.","1","B+",27,306,"1","Genetics","255",9,0.088
"19F","LIFESCI 107 - PHAM, H.D.","1","B",35,306,"1","Genetics","255",8,0.114
"19F","LIFESCI 107 - PHAM, H.D.","1","B-",14,306,"1","Genetics","255",7,0.046
"19F","LIFESCI 107 - PHAM, H.D.","1","C+",8,306,"1","Genetics","255",6,0.026
"19F","LIFESCI 107 - PHAM, H.D.","1","C",16,306,"1","Genetics","255",5,0.052
"19F","LIFESCI 107 - PHAM, H.D.","1","C-",2,306,"1","Genetics","255",4,0.007
"19F","LIFESCI 107 - PHAM, H.D.","1","D+",2,306,"1","Genetics","255",3,0.007
"19F","LIFESCI 107 - PHAM, H.D.","1","D",6,306,"1","Genetics","255",2,0.02
"19F","LIFESCI 107 - PHAM, H.D.","1","F",3,306,"1","Genetics","255",0,0.01
"19F","LIFESCI 107 - PHAM, H.D.","1","I",3,306,"1","Genetics","255",0,0.01
"19F","LIFESCI 110 - KENNISON, R.L.","1","P",47,47,"1","Career Exploration in Life Sciences","255",-1,1
"19F","LIFESCI 192A - SHAKED, S.","1","A+",8,96,"1","Introduction to Collaborative Learning Theory and Practice","255",12,0.083
"19F","LIFESCI 192A - SHAKED, S.","1","A",85,96,"1","Introduction to Collaborative Learning Theory and Practice","255",11,0.885
"19F","LIFESCI 192A - SHAKED, S.","1","A-",2,96,"1","Introduction to Collaborative Learning Theory and Practice","255",10,0.021
"19F","LIFESCI 192A - SHAKED, S.","1","I",1,96,"1","Introduction to Collaborative Learning Theory and Practice","255",0,0.01
"19F","LIFESCI 192B - SHAKED, S.","1","A",11,12,"1","Methods and Application of Collaborative Learning Theory in Lif","255",11,0.917
"19F","LIFESCI 192B - SHAKED, S.","1","I",1,12,"1","Methods and Application of Collaborative Learning Theory in Lif","255",0,0.083
"19F","LIFESCI 192B - PIRES, D.B.","2","A+",4,16,"1","Methods and Application of Collaborative Learning Theory in Lif","255",12,0.25
"19F","LIFESCI 192B - PIRES, D.B.","2","A",12,16,"1","Methods and Application of Collaborative Learning Theory in Lif","255",11,0.75
"19F","LIFESCI 192C - PIRES, D.B.","2","A+",2,10,"1","Methods and Application of Collaborative Learning Theory in Li","255",12,0.2
"19F","LIFESCI 192C - PIRES, D.B.","2","A",8,10,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,0.8
"19F","LIFESCI 192D - SHAKED, S.","1","A",18,21,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,0.857
"19F","LIFESCI 192D - SHAKED, S.","1","A-",1,21,"1","Methods and Application of Collaborative Learning Theory in Li","255",10,0.048
"19F","LIFESCI 192D - SHAKED, S.","1","I",2,21,"1","Methods and Application of Collaborative Learning Theory in Li","255",0,0.095
"19F","LIFESCI 192D - PIRES, D.B.","2","A+",6,36,"1","Methods and Application of Collaborative Learning Theory in Li","255",12,0.167
"19F","LIFESCI 192D - PIRES, D.B.","2","A",30,36,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,0.833
"19F","LIFESCI 192D - PFLUEGL, G.M.","3","A",15,15,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,1
"19F","LIFESCI 192D - SHEVTSOV, J.","4","A",15,16,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,0.938
"19F","LIFESCI 192D - SHEVTSOV, J.","4","A-",1,16,"1","Methods and Application of Collaborative Learning Theory in Li","255",10,0.062
"19F","LIFESCI 192E - SHAKED, S.","1","A",18,19,"1","Methods and Application of Collaborative Learning Theory in Li","255",11,0.947
"19F","LIFESCI 192E - SHAKED, S.","1","I",1,19,"1","Methods and Application of Collaborative Learning Theory in Li","255",0,0.053
"19F","LIFESCI 375 - PHAM, H.D.","1","S",10,10,"1","Teaching Apprentice Practicum","255",0,1
"19F","LIFESCI 375 - PIRES, D.B.","2","S",10,10,"1","Teaching Apprentice Practicum","255",0,1
