"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20S","GEOG","170","1","B+",1,32,"SHENG, Y.","1","Advanced Geographic Information Systems","257",9
"20S","GEOG","170","1","B",2,32,"SHENG, Y.","1","Advanced Geographic Information Systems","257",8
"20S","GEOG","170","1","NP",1,32,"SHENG, Y.","1","Advanced Geographic Information Systems","257",-2
"20S","GEOG","170","1","P",3,32,"SHENG, Y.","1","Advanced Geographic Information Systems","257",-1
"20S","GEOG","170","1","S",1,32,"SHENG, Y.","1","Advanced Geographic Information Systems","257",0
"20S","GEOG","172","1","A+",5,22,"XUE, Y.","1","Remote Sensing: Digital Image Processing and Analysis","257",12
"20S","GEOG","172","1","A",7,22,"XUE, Y.","1","Remote Sensing: Digital Image Processing and Analysis","257",11
"20S","GEOG","172","1","A-",2,22,"XUE, Y.","1","Remote Sensing: Digital Image Processing and Analysis","257",10
"20S","GEOG","172","1","B",1,22,"XUE, Y.","1","Remote Sensing: Digital Image Processing and Analysis","257",8
"20S","GEOG","172","1","P",7,22,"XUE, Y.","1","Remote Sensing: Digital Image Processing and Analysis","257",-1
"20S","GEOG","173","1","A+",1,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",12
"20S","GEOG","173","1","A",7,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",11
"20S","GEOG","173","1","A-",3,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",10
"20S","GEOG","173","1","B+",2,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",9
"20S","GEOG","173","1","NP",2,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",-2
"20S","GEOG","173","1","P",9,24,"SHENG, Y.","1","Geographic Information Systems Programming and Develo","257",-1
"20S","GEOG","174","1","A+",17,34,"ZHOU, B.","1","Advanced Remote Sensing","257",12
"20S","GEOG","174","1","A",5,34,"ZHOU, B.","1","Advanced Remote Sensing","257",11
"20S","GEOG","174","1","A-",2,34,"ZHOU, B.","1","Advanced Remote Sensing","257",10
"20S","GEOG","174","1","B+",2,34,"ZHOU, B.","1","Advanced Remote Sensing","257",9
"20S","GEOG","174","1","I",1,34,"ZHOU, B.","1","Advanced Remote Sensing","257",0
"20S","GEOG","174","1","P",7,34,"ZHOU, B.","1","Advanced Remote Sensing","257",-1
"20S","GEOG","182A","1","A+",6,60,"BELL, S.A.","1","Spanish South America","257",12
"20S","GEOG","182A","1","A",15,60,"BELL, S.A.","1","Spanish South America","257",11
"20S","GEOG","182A","1","A-",21,60,"BELL, S.A.","1","Spanish South America","257",10
"20S","GEOG","182A","1","B+",8,60,"BELL, S.A.","1","Spanish South America","257",9
"20S","GEOG","182A","1","B",2,60,"BELL, S.A.","1","Spanish South America","257",8
"20S","GEOG","182A","1","I",2,60,"BELL, S.A.","1","Spanish South America ","0182A",0
"20S","GEOG","182A","1","P",6,60,"BELL, S.A.","1","Spanish South America ","0182A",-1
"20S","GEOG","183","1","A+",21,47,"AGNEW, J.A.","1","The Mediterranean World ","183",12
"20S","GEOG","183","1","A",16,47,"AGNEW, J.A.","1","The Mediterranean World ","183",11
"20S","GEOG","183","1","A-",1,47,"AGNEW, J.A.","1","The Mediterranean World ","183",10
"20S","GEOG","183","1","B+",2,47,"AGNEW, J.A.","1","The Mediterranean World ","183",9
"20S","GEOG","183","1","B",3,47,"AGNEW, J.A.","1","The Mediterranean World ","183",8
"20S","GEOG","183","1","B-",1,47,"AGNEW, J.A.","1","The Mediterranean World ","183",7
"20S","GEOG","183","1","C+",1,47,"AGNEW, J.A.","1","The Mediterranean World ","183",6
"20S","GEOG","183","1","P",2,47,"AGNEW, J.A.","1","The Mediterranean World ","183",-1
"20S","GEOG","184","1","A+",55,125,"HERRERA, J.C.","1","California ","184",12
"20S","GEOG","184","1","A",36,125,"HERRERA, J.C.","1","California ","184",11
"20S","GEOG","184","1","A-",14,125,"HERRERA, J.C.","1","California ","184",10
"20S","GEOG","184","1","B+",9,125,"HERRERA, J.C.","1","California ","184",9
"20S","GEOG","184","1","B",5,125,"HERRERA, J.C.","1","California ","184",8
"20S","GEOG","184","1","B-",2,125,"HERRERA, J.C.","1","California ","184",7
"20S","GEOG","184","1","NP",1,125,"HERRERA, J.C.","1","California ","184",-2
"20S","GEOG","184","1","P",3,125,"HERRERA, J.C.","1","California ","184",-1
"20S","GEOG","215","1","A+",8,10,"MACDONALD, G.M.","1","Advanced Field and Laboratory Methods in Biophysical Ge ","215",12
"20S","GEOG","215","1","I",1,10,"MACDONALD, G.M.","1","Advanced Field and Laboratory Methods in Biophysical Ge ","215",0
"20S","GEOG","215","1","S",1,10,"MACDONALD, G.M.","1","Advanced Field and Laboratory Methods in Biophysical Ge ","215",0
"20S","GEOG","236","1","A",10,10,"FAIER, L.B.","1","Seminar: Cultural Geography ","236",11
"20S","GEOG","240","1","A",10,11,"MOORE, A.D.","1","Seminar: Geographic Thought ","240",11
"20S","GEOG","240","1","S",1,11,"MOORE, A.D.","1","Seminar: Geographic Thought ","240",0
"20S","GEOG","299A","1","S",23,23,"POTTS, S.S.","1","Research Group Seminars: Issues in Human Geography ","0299A",0
"20S","GEOG","C299B","1","S",26,26,"CAVANAUGH, K.C.","1","Research Group Seminars: Issues in Biophysical Geography","0299B C",0
"20S","GERMAN","1","1","A+",9,17,"TARNAWSKA SENEL,","3","Elementary German ","1",12
"20S","GERMAN","1","1","A",4,17,"TARNAWSKA SENEL,","3","Elementary German ","1",11
"20S","GERMAN","1","1","A-",1,17,"TARNAWSKA SENEL,","3","Elementary German ","1",10
"20S","GERMAN","1","1","P",1,17,"TARNAWSKA SENEL,","3","Elementary German ","1",-1
"20S","GERMAN","1","1","S",2,17,"TARNAWSKA SENEL,","3","Elementary German ","1",0
"20S","GERMAN","2","1","A+",12,20,"TARNAWSKA SENEL,","3","Elementary German ","2",12
"20S","GERMAN","2","1","A",6,20,"TARNAWSKA SENEL,","3","Elementary German ","2",11
"20S","GERMAN","2","1","A-",1,20,"TARNAWSKA SENEL,","3","Elementary German ","2",10
"20S","GERMAN","2","1","B",1,20,"TARNAWSKA SENEL,","3","Elementary German ","2",8
"20S","GERMAN","3","1","A+",5,26,"TARNAWSKA SENEL,","3","Elementary German ","3",12
"20S","GERMAN","3","1","A",8,26,"TARNAWSKA SENEL,","3","Elementary German ","3",11
"20S","GERMAN","3","1","A-",4,26,"TARNAWSKA SENEL,","3","Elementary German ","3",10
"20S","GERMAN","3","1","B",1,26,"TARNAWSKA SENEL,","3","Elementary German ","3",8
"20S","GERMAN","3","1","B-",1,26,"TARNAWSKA SENEL,","3","Elementary German ","3",7
"20S","GERMAN","3","1","C+",1,26,"TARNAWSKA SENEL,","3","Elementary German ","3",6
"20S","GERMAN","3","1","I",1,26,"TARNAWSKA SENEL,","3","Elementary German ","3",0
"20S","GERMAN","3","1","P",4,26,"TARNAWSKA SENEL,","3","Elementary German ","3",-1
"20S","GERMAN","3","1","S",1,26,"TARNAWSKA SENEL,","3","Elementary German ","3",0
"20S","GERMAN","3","3","A+",7,24,"TARNAWSKA SENEL,","3","Elementary German ","3",12
"20S","GERMAN","3","3","A",10,24,"TARNAWSKA SENEL,","3","Elementary German ","3",11
"20S","GERMAN","3","3","A-",2,24,"TARNAWSKA SENEL,","3","Elementary German ","3",10
"20S","GERMAN","3","3","B+",1,24,"TARNAWSKA SENEL,","3","Elementary German ","3",9
"20S","GERMAN","3","3","D",1,24,"TARNAWSKA SENEL,","3","Elementary German ","3",2
"20S","GERMAN","3","3","S",3,24,"TARNAWSKA SENEL,","3","Elementary German ","3",0
"20S","GERMAN","6","1","A+",5,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",12
"20S","GERMAN","6","1","A",7,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",11
"20S","GERMAN","6","1","A-",1,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",10
"20S","GERMAN","6","1","B+",1,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",9
"20S","GERMAN","6","1","I",3,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",0
"20S","GERMAN","6","1","S",2,19,"TARNAWSKA SENEL,","1","Intermediate German ","6",0
"20S","GERMAN","56","1","A+",8,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",12
"20S","GERMAN","56","1","A",19,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",11
"20S","GERMAN","56","1","A-",6,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",10
"20S","GERMAN","56","1","B",1,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",8
"20S","GERMAN","56","1","B-",1,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",7
"20S","GERMAN","56","1","C+",2,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",6
"20S","GERMAN","56","1","C-",1,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",4
"20S","GERMAN","56","1","P",3,41,"KIM, D.D.","1","Figures Who Changed World: Cosmopolitanisms within a G","56",-1
"20S","GERMAN","110","1","A",9,17,"MICHELL, K.B.","1","Special Topics in Modern Literature and Culture ","110",11
"20S","GERMAN","110","1","A-",5,17,"MICHELL, K.B.","1","Special Topics in Modern Literature and Culture ","110",10
"20S","GERMAN","110","1","B+",1,17,"MICHELL, K.B.","1","Special Topics in Modern Literature and Culture ","110",9
"20S","GERMAN","110","1","B",1,17,"MICHELL, K.B.","1","Special Topics in Modern Literature and Culture ","110",8
"20S","GERMAN","110","1","P",1,17,"MICHELL, K.B.","1","Special Topics in Modern Literature and Culture ","110",-1
"20S","GERMAN","112","1","A+",11,20,"DE ZUBIAURRE, M.T.","1","Feminist Issues in German Literature and Culture ","112",12
"20S","GERMAN","112","1","A",9,20,"DE ZUBIAURRE, M.T.","1","Feminist Issues in German Literature and Culture ","112",11
"20S","GERMAN","191C","1","A+",5,11,"TARNAWSKA SENEL,","1","Capstone Seminar ","0191C",12
"20S","GERMAN","191C","1","A",5,11,"TARNAWSKA SENEL,","1","Capstone Seminar ","0191C",11
"20S","GERMAN","191C","1","A-",1,11,"TARNAWSKA SENEL,","1","Capstone Seminar ","0191C",10
"20S","GJ STDS","122C","1","A+",10,10,"BLANCHARD, T.O.","1","Jazz Styles and Analysis: Jazz since Sixties ","0122C",12
"20S","GJ STDS","127C","1","A+",3,11,"HENDELMAN, T.","1","Jazz Keyboard Harmony III ","0127C",12
"20S","GJ STDS","127C","1","A",2,11,"HENDELMAN, T.","1","Jazz Keyboard Harmony III ","0127C",11
"20S","GJ STDS","127C","1","A-",2,11,"HENDELMAN, T.","1","Jazz Keyboard Harmony III ","0127C",10
"20S","GJ STDS","127C","1","B+",3,11,"HENDELMAN, T.","1","Jazz Keyboard Harmony III ","0127C",9
"20S","GJ STDS","127C","1","B-",1,11,"HENDELMAN, T.","1","Jazz Keyboard Harmony III ","0127C",7
"20S","GJ STDS","176A","1","A+",16,18,"OBA, H.M.","1","Large Jazz Ensembles: Contemporary Jazz Ensemble ","0176A",12
"20S","GJ STDS","176A","1","A",2,18,"OBA, H.M.","1","Large Jazz Ensembles: Contemporary Jazz Ensemble ","0176A",11
"20S","GJ STDS","176B","1","A+",9,10,"OBA, H.M.","1","Large Jazz Ensembles: Charles Mingus Ensemble ","0176B",12
"20S","GJ STDS","176B","1","A-",1,10,"OBA, H.M.","1","Large Jazz Ensembles: Charles Mingus Ensemble ","0176B",10
"20S","GJ STDS","176C","1","A+",8,13,"HARRISON, C.A.","1","Large Jazz Ensembles: UCLA Jazz Orchestra ","0176C",12
"20S","GJ STDS","176C","1","A",4,13,"HARRISON, C.A.","1","Large Jazz Ensembles: UCLA Jazz Orchestra ","0176C",11
"20S","GJ STDS","176C","1","A-",1,13,"HARRISON, C.A.","1","Large Jazz Ensembles: UCLA Jazz Orchestra ","0176C",10
"20S","GLB HLT","19","1","P",17,17,"RODRIGUEZ, M.A.","1","Fiat Lux Freshman Seminars ","19",-1
"20S","GLB HLT","19","2","P",13,13,"LYDON, G.E.","1","Fiat Lux Freshman Seminars ","19",-1
"20S","GLB HLT","100","1","A",169,179,"FARZANEGAN, M.","1","Global Health and Development ","100",11
"20S","GLB HLT","100","1","A-",8,179,"FARZANEGAN, M.","1","Global Health and Development ","100",10
"20S","GLB HLT","100","1","P",2,179,"FARZANEGAN, M.","1","Global Health and Development ","100",-1
"20S","GLB HLT","150","1","A+",28,38,"RODRIGUEZ, M.A.","1","Migration and Health ","150",12
"20S","GLB HLT","150","1","A",7,38,"RODRIGUEZ, M.A.","1","Migration and Health ","150",11
"20S","GLB HLT","150","1","A-",3,38,"RODRIGUEZ, M.A.","1","Migration and Health ","150",10
"20S","GLB HLT","150","2","A+",3,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",12
"20S","GLB HLT","150","2","A",3,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",11
"20S","GLB HLT","150","2","A-",1,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",10
"20S","GLB HLT","150","2","B+",1,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",9
"20S","GLB HLT","150","2","B",2,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",8
"20S","GLB HLT","150","2","C",1,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",5
"20S","GLB HLT","150","2","F",1,12,"RODRIGUEZ, M.A.","1","Migration and Health ","150",0
"20S","GLBL ST","102","1","A+",14,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",12
"20S","GLBL ST","102","1","A",52,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",11
"20S","GLBL ST","102","1","A-",34,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",10
"20S","GLBL ST","102","1","B+",12,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",9
"20S","GLBL ST","102","1","B",7,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",8
"20S","GLBL ST","102","1","B-",3,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",7
"20S","GLBL ST","102","1","P",4,126,"PETERS, M.E.","1","Globalization: Markets and Resources ","102",-1
"20S","GLBL ST","104","1","A",145,154,"APPEL, H.C.","1","Globalization: Culture and Society ","104",11
"20S","GLBL ST","104","1","A-",8,154,"APPEL, H.C.","1","Globalization: Culture and Society ","104",10
"20S","GLBL ST","104","1","I",1,154,"APPEL, H.C.","1","Globalization: Culture and Society ","104",0
"20S","GRAD PD","496C","1","S",10,10,"KENNISON, R.L.","1","Implementing and Communicating Teaching as Research P ","0496C",0
"20S","GREEK","3","1","A+",4,10,"ELLIS, R.M.","1","Elementary Greek ","3",12
"20S","GREEK","3","1","A",4,10,"ELLIS, R.M.","1","Elementary Greek ","3",11
"20S","GREEK","3","1","B",1,10,"ELLIS, R.M.","1","Elementary Greek ","3",8
"20S","GREEK","3","1","S",1,10,"ELLIS, R.M.","1","Elementary Greek","257",0
"20S","GREEK","243","1","A",9,13,"VINE, B.H.","1","Mycenaean Greek","257",11
"20S","GREEK","243","1","S",4,13,"VINE, B.H.","1","Mycenaean Greek","257",0
"20S","HEBREW","1C","1","A",12,21,"EZER, N.","1","Elementary Hebrew","257",11
"20S","HEBREW","1C","1","A-",2,21,"EZER, N.","1","Elementary Hebrew","257",10
"20S","HEBREW","1C","1","B",2,21,"EZER, N.","1","Elementary Hebrew","257",8
"20S","HEBREW","1C","1","B-",2,21,"EZER, N.","1","Elementary Hebrew","257",7
"20S","HEBREW","1C","1","P",3,21,"EZER, N.","1","Elementary Hebrew","257",-1
"20S","HEBREW","102C","1","A+",1,12,"EZER, N.","1","Intermediate Hebrew","257",12
"20S","HEBREW","102C","1","A",5,12,"EZER, N.","1","Intermediate Hebrew","257",11
"20S","HEBREW","102C","1","A-",2,12,"EZER, N.","1","Intermediate Hebrew","257",10
"20S","HEBREW","102C","1","B+",1,12,"EZER, N.","1","Intermediate Hebrew","257",9
"20S","HEBREW","102C","1","P",1,12,"EZER, N.","1","Intermediate Hebrew","257",-1
"20S","HEBREW","102C","1","S",2,12,"EZER, N.","1","Intermediate Hebrew","257",0
"20S","HEBREW","110C","1","A",11,11,"SMOAK, J.D.","1","Readings in Biblical Hebrew","257",11
"20S","HIN-URD","3","1","A+",23,55,"MAHAJAN, G.","1","Introductory Hindi-Urdu","257",12
"20S","HIN-URD","3","1","A",24,55,"MAHAJAN, G.","1","Introductory Hindi-Urdu","257",11
"20S","HIN-URD","3","1","A-",1,55,"MAHAJAN, G.","1","Introductory Hindi-Urdu","257",10
"20S","HIN-URD","3","1","P",6,55,"MAHAJAN, G.","1","Introductory Hindi-Urdu","257",-1
"20S","HIN-URD","3","1","S",1,55,"MAHAJAN, G.","1","Introductory Hindi-Urdu","257",0
"20S","HIN-URD","100C","1","A+",4,18,"MAHAJAN, G.","1","Intermediate Hindi-Urdu","257",12
"20S","HIN-URD","100C","1","A",13,18,"MAHAJAN, G.","1","Intermediate Hindi-Urdu","257",11
"20S","HIN-URD","100C","1","B+",1,18,"MAHAJAN, G.","1","Intermediate Hindi-Urdu","257",9
"20S","HIST","1C","1","A",61,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",11
"20S","HIST","1C","1","A-",51,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",10
"20S","HIST","1C","1","B+",25,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",9
"20S","HIST","1C","1","B",12,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",8
"20S","HIST","1C","1","B-",4,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",7
"20S","HIST","1C","1","C+",1,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",6
"20S","HIST","1C","1","C",1,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",5
"20S","HIST","1C","1","D+",1,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",3
"20S","HIST","1C","1","F",1,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",0
"20S","HIST","1C","1","P",47,204,"NASIALI, M.A.","1","Introduction to Western Civilization: Circa ","257",-1
"20S","HIST","8C","1","A+",18,48,"DERBY, L.","1","Latin American Social History","257",12
"20S","HIST","8C","1","A",11,48,"DERBY, L.","1","Latin American Social History","257",11
"20S","HIST","8C","1","A-",8,48,"DERBY, L.","1","Latin American Social History","257",10
"20S","HIST","8C","1","B+",1,48,"DERBY, L.","1","Latin American Social History","257",9
"20S","HIST","8C","1","C+",1,48,"DERBY, L.","1","Latin American Social History","257",6
"20S","HIST","8C","1","C",2,48,"DERBY, L.","1","Latin American Social History","257",5
"20S","HIST","8C","1","C-",2,48,"DERBY, L.","1","Latin American Social History","257",4
"20S","HIST","8C","1","D",1,48,"DERBY, L.","1","Latin American Social History","257",2
"20S","HIST","8C","1","F",1,48,"DERBY, L.","1","Latin American Social History","257",0
"20S","HIST","8C","1","NP",1,48,"DERBY, L.","1","Latin American Social History","257",-2
"20S","HIST","8C","1","P",2,48,"DERBY, L.","1","Latin American Social History","257",-1
"20S","HIST","9A","1","A",8,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",11
"20S","HIST","9A","1","A-",14,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",10
"20S","HIST","9A","1","B+",9,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",9
"20S","HIST","9A","1","B",3,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",8
"20S","HIST","9A","1","B-",3,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",7
"20S","HIST","9A","1","C-",1,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",4
"20S","HIST","9A","1","I",1,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",0
"20S","HIST","9A","1","P",11,50,"LAL, V.","1","Introduction to Asian Civilizations: History of India","257",-1
"20S","HIST","10B","1","A+",222,403,"WORGER, W.H.","1","History of Africa, ","257",12
"20S","HIST","10B","1","A",95,403,"WORGER, W.H.","1","History of Africa, ","257",11
"20S","HIST","10B","1","A-",28,403,"WORGER, W.H.","1","History of Africa, ","257",10
"20S","HIST","10B","1","B+",20,403,"WORGER, W.H.","1","History of Africa, ","257",9
"20S","HIST","10B","1","B",5,403,"WORGER, W.H.","1","History of Africa, ","257",8
"20S","HIST","10B","1","B-",7,403,"WORGER, W.H.","1","History of Africa, ","257",7
"20S","HIST","10B","1","C+",4,403,"WORGER, W.H.","1","History of Africa, ","257",6
"20S","HIST","10B","1","C",4,403,"WORGER, W.H.","1","History of Africa, ","257",5
"20S","HIST","10B","1","C-",2,403,"WORGER, W.H.","1","History of Africa, ","257",4
"20S","HIST","10B","1","I",2,403,"WORGER, W.H.","1","History of Africa, ","257",0
"20S","HIST","10B","1","P",14,403,"WORGER, W.H.","1","History of Africa, ","257",-1
"20S","HIST","10B","2","A+",8,18,"WORGER, W.H.","1","History of Africa, ","257",12
"20S","HIST","10B","2","A",3,18,"WORGER, W.H.","1","History of Africa, ","257",11
"20S","HIST","10B","2","A-",1,18,"WORGER, W.H.","1","History of Africa, ","257",10
"20S","HIST","10B","2","B+",1,18,"WORGER, W.H.","1","History of Africa, ","257",9
"20S","HIST","10B","2","C",1,18,"WORGER, W.H.","1","History of Africa, ","257",5
"20S","HIST","10B","2","F",1,18,"WORGER, W.H.","1","History of Africa, ","257",0
"20S","HIST","10B","2","NP",1,18,"WORGER, W.H.","1","History of Africa, ","257",-2
"20S","HIST","10B","2","P",2,18,"WORGER, W.H.","1","History of Africa, ","257",-1
"20S","HIST","13C","1","A+",106,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",12
"20S","HIST","13C","1","A",49,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",11
"20S","HIST","13C","1","A-",11,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",10
"20S","HIST","13C","1","B+",5,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",9
"20S","HIST","13C","1","B",2,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",8
"20S","HIST","13C","1","P",6,179,"BROWN, S.D.","1","History of the U.S. and Its Colonial Origins: ","257",-1
"20S","HIST","19","1","P",20,20,"RUIZ, T.F.","1","Fiat Lux Freshman Seminars","257",-1
"20S","HIST","19","2","NP",1,20,"RUIZ, T.F.","1","Fiat Lux Freshman Seminars","257",-2
"20S","HIST","19","2","P",19,20,"RUIZ, T.F.","1","Fiat Lux Freshman Seminars","257",-1
"20S","HIST","19","4","P",12,12,"LAL, V.","1","Fiat Lux Freshman Seminars","257",-1
"20S","HIST","20","1","A+",25,169,"GREEN, N.S.","1","World History to AD ","257",12
"20S","HIST","20","1","A",49,169,"GREEN, N.S.","1","World History to AD ","257",11
"20S","HIST","20","1","A-",36,169,"GREEN, N.S.","1","World History to AD ","257",10
"20S","HIST","20","1","B+",20,169,"GREEN, N.S.","1","World History to AD ","257",9
"20S","HIST","20","1","B",14,169,"GREEN, N.S.","1","World History to AD ","257",8
"20S","HIST","20","1","B-",3,169,"GREEN, N.S.","1","World History to AD ","257",7
"20S","HIST","20","1","C+",3,169,"GREEN, N.S.","1","World History to AD ","257",6
"20S","HIST","20","1","F",1,169,"GREEN, N.S.","1","World History to AD ","257",0
"20S","HIST","20","1","I",1,169,"GREEN, N.S.","1","World History to AD ","257",0
"20S","HIST","20","1","P",17,169,"GREEN, N.S.","1","World History to AD ","257",-1
"20S","HIST","88S","1","P",14,14,"SILVERMAN, D.L.","3","History of Modern Romance Novel","257",-1
"20S","HIST","94","1","A",9,22,"MYERS, D.N.","1","What Is History? An Introduction to Historical Thinking an","257",11
"20S","HIST","94","1","A-",8,22,"MYERS, D.N.","1","What Is History? An Introduction to Historical Thinking an","257",10
"20S","HIST","94","1","B+",2,22,"MYERS, D.N.","1","What Is History? An Introduction to Historical Thinking an","257",9
"20S","HIST","94","1","I",2,22,"MYERS, D.N.","1","What Is History? An Introduction to Historical Thinking an","257",0
"20S","HIST","94","1","P",1,22,"MYERS, D.N.","1","What Is History? An Introduction to Historical Thinking an","257",-1
"20S","HIST","96W","1","A",1,17,"HUDSON, P.J.","3","Introduction to Historical Practice","257",11
"20S","HIST","96W","1","A-",7,17,"HUDSON, P.J.","3","Introduction to Historical Practice","257",10
"20S","HIST","96W","1","B+",5,17,"HUDSON, P.J.","3","Introduction to Historical Practice","257",9
"20S","HIST","96W","1","B",2,17,"HUDSON, P.J.","3","Introduction to Historical Practice","257",8
"20S","HIST","96W","1","NR",2,17,"HUDSON, P.J.","3","Introduction to Historical Practice","257",0
"20S","HIST","96W","2","A",19,20,"HUDSON, P.J.","3","Introduction to Historical Practice","257",11
"20S","HIST","96W","2","P",1,20,"HUDSON, P.J.","3","Introduction to Historical Practice","257",-1
"20S","HIST","96W","3","A+",2,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",12
"20S","HIST","96W","3","A",8,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",11
"20S","HIST","96W","3","A-",6,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",10
"20S","HIST","96W","3","B+",2,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",9
"20S","HIST","96W","3","B",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",8
"20S","HIST","96W","4","A+",5,20,"HUDSON, P.J.","3","Introduction to Historical Practice","257",12
"20S","HIST","96W","4","A",14,20,"HUDSON, P.J.","3","Introduction to Historical Practice","257",11
"20S","HIST","96W","4","A-",1,20,"HUDSON, P.J.","3","Introduction to Historical Practice","257",10
"20S","HIST","96W","5","A",8,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",11
"20S","HIST","96W","5","A-",3,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",10
"20S","HIST","96W","5","B+",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",9
"20S","HIST","96W","5","B",2,19,"HUDSON, P.J.","3","Introduction to Historical Practice","257",8
"20S","HIST","96W","5","B-",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",7
"20S","HIST","96W","5","NP",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",-2
"20S","HIST","96W","5","P",3,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",-1
"20S","HIST","96W","6","A+",4,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",12
"20S","HIST","96W","6","A",11,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",11
"20S","HIST","96W","6","A-",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",10
"20S","HIST","96W","6","C+",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",6
"20S","HIST","96W","6","C",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",5
"20S","HIST","96W","6","P",1,19,"HUDSON, P.J.","3","Introduction to Historical Practice ","0096W",-1
"20S","HIST","97E","1","A+",2,17,"SUMMERHILL, W.R.","1","Introduction to Historical Practice: Variable Topics in Latin ","0097E",12
"20S","HIST","97E","1","A",15,17,"SUMMERHILL, W.R.","1","Introduction to Historical Practice: Variable Topics in Latin ","0097E",11
"20S","HIST","97K","1","A+",5,18,"GREEN, N.S.","1","Introduction to Historical Practice: Variable Topics in Histo ","0097K",12
"20S","HIST","97K","1","A",5,18,"GREEN, N.S.","1","Introduction to Historical Practice: Variable Topics in Histo ","0097K",11
