"overall_rating","easiness_rating","workload_rating","clarity_rating","helpfulness_rating","reviews_count","first_name","last_name","class_code","class_title"
2.5,1.5625,1.8125,3.25,3.5625,21,"Karen","Rowe","ENGL M107A","American Women Writers"
3.6,1.4,1.8,4,3.6,16,"Alan","Fiske","ANTHRO 135B","Introduction to Psychological Anthropology: Current Topics and Research"
2.8,1.8,1.8,3,2.4,73,"Anne","Bresnock","ECON 1","Principles of Economics"
2.3,1.6,1.8,2.2,2.1,17,"Clifford","Brunk","EE BIOL 121","Molecular Evolution"
1.8,1.6,1.8,1.8,1.6,21,"Deborah","Brown","ECON 2","Principles of Economics"
4,1.8,1.8,4.2,3,15,"Edward","Mcdevitt","ECON 102","Macroeconomic Theory"
3.6,1.2,1.8,3.4,3.4,16,"Jane","Guerin","MGMT 108","Business Law"
4.8,1.4,1.8,4.2,4,16,"Lawrence","Lyons","MCD BIO 138","Developmental Biology"
3.1,2,1.8,3,2.5,22,"Michael","Shin","GEOG 7","Introduction to Geographic Information Systems"
3.4,1.6,1.8,3,2.6,21,"Paul","Abramson","PSYCH 129E","Human Sexuality"
4,1.6,1.8,4.2,3.8,15,"Paul","Devereux","ECON 101","Microeconomic Theory"
3,1.8,1.8,3.2,2.4,17,"Richard","Krop","ECON 130","Public Finance"
2.1,1.7,1.8,2.2,1.5,27,"Thomas","Minor","PSYCH 110","Fundamentals of Learning"
3.2222222222222222,1.7777777777777778,1.7777777777777778,2.8888888888888889,3.8888888888888889,16,"Hossein","Kavehpour","MECH&AE 103","Elementary Fluid Mechanics"
2.6666666666666667,1.2222222222222222,1.7777777777777778,2.8888888888888889,2.4444444444444444,17,"Ohyun","Kwon","CHEM 30C","Organic Chemistry: Reactivity and Synthesis, Part II"
1.5384615384615385,1.8461538461538462,1.7692307692307692,1.1538461538461538,1.2307692307692308,25,"C. kumar","Patel","PHYSICS 6B","Physics for Life Sciences Majors: Waves, Electricity, and Magnetism"
4.7692307692307692,1.9230769230769231,1.7692307692307692,4.8461538461538462,4.8461538461538462,37,"Carey","Nachenberg","COM SCI 32","Introduction to Computer Science II"
3.75,2.25,1.75,3.75,4.5,19,"Alex","Purves","CLASSIC 30","Classical Mythology"
3.125,1.625,1.75,2.875,2.625,20,"Beth","Lazazzera","MIMG 101","Introductory Microbiology"
3.25,1,1.75,3.25,3,20,"Gavin","Lawrence","PHILOS 22","Introduction to Ethical Theory"
2.5,1.5,1.75,2,2.25,27,"John","Hall","MUSIC 15","Art of Listening"
3.5,1.875,1.75,4,3.625,16,"Joseph","Bristow","ENGL 10A","English Literature to 1660"
4.5,1.75,1.75,4.625,4.75,17,"Ronald","Vroon","SLAVC 40","Christianities East and West"
2.5,1.25,1.75,2.5,2,54,"Sean","Mcauliffe","PSYCH 100A","Psychological Statistics"
3.3333333333333333,1.8333333333333333,1.75,3.5833333333333333,3.25,23,"Steven","Spiegel","POL SCI 132A","International Relations of Middle East"
3.5454545454545455,2.6363636363636364,1.7272727272727273,4,3.3636363636363636,27,"Sarah","Morris","CLASSIC 10","Discovering Greeks"
4,1.3888888888888889,1.7222222222222222,3.7777777777777778,4,29,"Stan","Schein","LIFESCI 2","Cells, Tissues, and Organs"
3.5714285714285714,1.7142857142857143,1.7142857142857143,2.1428571428571429,3.2857142857142857,22,"Christian","Hellwig","ECON 11","Microeconomic Theory"
3.5714285714285714,1.2857142857142857,1.7142857142857143,3.7142857142857143,3.7142857142857143,15,"Ferdinand","Coroniti","PHYSICS 1B","Physics for Scientists and Engineers: Oscillations, Waves, Electric and Magnetic Fields"
3.2857142857142857,1.7142857142857143,1.7142857142857143,3.2857142857142857,3.5714285714285714,21,"Sandra","Black","ECON 103","Introduction to Econometrics"
4.4,1.1,1.7,4.7,4.5,25,"Brent","Corbin","PHYSICS 1C","Physics for Scientists and Engineers: Electrodynamics, Optics, and Special Relativity"
4.5384615384615385,1.6923076923076923,1.6923076923076923,4.3846153846153846,4.3076923076923077,27,"David","Smallberg","COM SCI 32","Introduction to Computer Science II"
3.1538461538461538,2,1.6923076923076923,2.5384615384615385,3.2307692307692308,49,"Maher","Henary","CHEM 14CL","General and Organic Chemistry Laboratory II"
3.6666666666666667,2,1.6666666666666667,3.8333333333333333,4,23,"Christopher","Mott","ENGL 85","American Novel"
4,1.8333333333333333,1.6666666666666667,3.8333333333333333,4.5,29,"Kathryn","Morgan","CLASSIC 30","Classical Mythology"
1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.1666666666666667,21,"Patrik","Guggenberger","ECON 41","Statistics for Economists"
2.6666666666666667,1.3333333333333333,1.6666666666666667,1.8333333333333333,1.9166666666666667,17,"Robert","Hager","POL SCI 128A","U.S./Soviet Relations"
3.5,1.6666666666666667,1.6666666666666667,3.3333333333333333,3.8333333333333333,41,"Steven","Kim","CHEM 153L","Biochemical Methods I"
2.8333333333333333,1.1666666666666667,1.6666666666666667,2.3333333333333333,2.6666666666666667,24,"William","Allen","ECON 1","Principles of Economics"
3.6666666666666667,1.3333333333333333,1.6666666666666667,3.5,3.1666666666666667,27,"William","Grisham","PSYCH 116","Behavioral Neuroscience Laboratory"
3.4545454545454545,1.9090909090909091,1.6363636363636364,3.7272727272727273,3.8181818181818182,17,"Arthur","Little","ENGL 142A","Shakespeare: Poems and Early Plays"
4.0909090909090909,1.9090909090909091,1.6363636363636364,4.7272727272727273,3.4545454545454545,24,"Deborah","Larson","POL SCI 120A","Foreign Relations of the U.S."
3.8181818181818182,1.9090909090909091,1.6363636363636364,4,4.1818181818181818,16,"Junghoo","Cho","COM SCI 143","Database Systems"
3,1.75,1.625,3,3.25,18,"Ferdinand","Coroniti","ASTR 3","Nature of Universe"
3,1.375,1.625,2.875,3.125,15,"Miodrag","Potkonjak","COM SCI M51A","Logic Design of Digital Systems"
3.9230769230769231,1.4615384615384615,1.6153846153846154,3.8461538461538462,4.1538461538461538,35,"Brent","Corbin","PHYSICS 1B","Physics for Scientists and Engineers: Oscillations, Waves, Electric and Magnetic Fields"
3.9230769230769231,1.9230769230769231,1.6153846153846154,3.9230769230769231,3.8461538461538462,22,"Michael","Ross","POL SCI 167A","Ideology and Development in World Politics"
3.6,1.8,1.6,3.6,3.4,19,"Andrew","Christensen","PSYCH 127","Abnormal Psychology"
4.4,1.8,1.6,4.8,4.8,28,"Brian","Walker","POL SCI 10","Introduction to Political Theory"
1.6,1.2,1.6,1.8,2.4,22,"Daniel","Neuhauser","CHEM 20A","Chemical Structure"
2.4,1.4,1.6,2,2.8,20,"Debra","Pires","LIFESCI 3","Introduction to Molecular Biology"
3.6,1.6,1.6,3.4,3.4,15,"Harold","Martinson","CHEM 153B","Biochemistry: DNA, RNA, and Protein Synthesis"
3.8,1.4,1.6,4,3.8,25,"Jay","Phelan","MCD BIO C174B","Advanced Topics in Cell and Molecular Biology: Molecular Biology of Cell Nucleus"
2.6,1.6,1.6,2.4,2.4,17,"Joseph","Ostroy","ECON 101","Microeconomic Theory"
3.4,1.6,1.6,3.2,3.4,19,"Laurence","Smith","GEOG 5","People and the Earth's Ecosystems"
4.2,2.2,1.6,4.4,4.4,20,"Raymond","Waung","PHYSICS 6B","Physics for Life Sciences Majors: Waves, Electricity, and Magnetism"
2.8,1.8,1.6,3.2,2.6,25,"Stacie","Nakamoto","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism"
3.6,1.2,1.6,3,2.6,16,"Stacie","Nakamoto","CHEM 154","Biochemical Methods II"
4.4,1.6,1.6,3.6,3.4,15,"Todd","Yeates","CHEM 156","Physical Biochemistry"
3.8,1.4,1.6,3.6,3.8,19,"Vanessa","Beddo","STATS 10","Introduction to Statistical Reasoning"
3.5714285714285714,1.5714285714285714,1.5714285714285714,3.5714285714285714,4.1428571428571429,15,"Benn","Tannenbaum","PHYSICS 10","Physics"
3.5714285714285714,1.5,1.5714285714285714,3.6428571428571429,3.7142857142857143,19,"Daniel","Posner","POL SCI 50","Introduction to Comparative Politics"
1.2857142857142857,1.4285714285714286,1.5714285714285714,1.5714285714285714,2,42,"Delroy","Baugh","CHEM 20B","Chemical Energetics and Change"
3.1428571428571429,1.1428571428571429,1.5714285714285714,3.4285714285714286,4.1428571428571429,25,"Graciela","Gelmini","PHYSICS 10","Physics"
4.5714285714285714,1.4285714285714286,1.5714285714285714,4.4285714285714286,4.5714285714285714,16,"John","May","GEOG 3","Cultural Geography"
2.8571428571428571,1.5714285714285714,1.5714285714285714,3.7142857142857143,3.4285714285714286,24,"Michael","Fanselow","PSYCH 110","Fundamentals of Learning"
2.4285714285714286,1.4285714285714286,1.5714285714285714,2.8571428571428571,3.2857142857142857,17,"Robert","Gould","STATS 11","Introduction to Statistical Methods for Business and Economics"
2.5714285714285714,2.1428571428571429,1.5714285714285714,2.5714285714285714,1.4285714285714286,21,"Stephen","Frank","HIST 1C","Introduction to Western Civilization: Circa 1715 to the Present"
3,1.7142857142857143,1.5714285714285714,3.2857142857142857,3.4285714285714286,20,"Susan","Downey","ART HIS 50","Ancient Art"
2.4444444444444444,1.5555555555555556,1.5555555555555556,1.6666666666666667,2.2222222222222222,19,"Danijela","Cabric","EL ENGR M16","Logic Design of Digital Systems"
3.0909090909090909,1.3636363636363636,1.5454545454545455,2.5454545454545455,3.5454545454545455,15,"Ronald","Rogowski","POL SCI 124",""
1.5,1.25,1.5,1.5,2,16,"Alethea","Barbaro","MATH 3C","Probability for Life Sciences Students"
2.5,1.3333333333333333,1.5,2.6666666666666667,3.8333333333333333,15,"Alfred","Bacher","CHEM 30CL","Organic Chemistry Laboratory II"
3.4166666666666667,1.5,1.5,3.9166666666666667,3.3333333333333333,20,"Charles","Batten","ENGL 10A","English Literature to 1660"
3.8333333333333333,1.5,1.5,4.6666666666666667,4.5,28,"Daniel","Fessler","ANTHRO 124P","Evolution of Human Sexual Behavior"
3.5,1,1.5,4.5,3.75,22,"Daniel","Fessler","ANTHRO 7","Human Evolution"
2,2,1.5,1.875,2.875,24,"Daniel","Neuhauser","CHEM 20B","Chemical Energetics and Change"
3.375,1.625,1.5,3.5625,3.8125,22,"David","Ravetch","MGMT 120B","Intermediate Financial Accounting II"
2.5,1.6666666666666667,1.5,2.6666666666666667,2.5,36,"Dean","Baim","ECON 160","Money and Banking"
2.5,1.375,1.5,2.75,2.625,19,"Debra","Pires","LIFESCI 2","Cells, Tissues, and Organs"
1.6666666666666667,1.6666666666666667,1.5,1.5,2.5,71,"Delroy","Baugh","CHEM 20A","Chemical Structure"
4,1.75,1.5,5,4,30,"J. David","Jentsch","PSYCH 115","Principles of Behavioral Neuroscience"
3.5,1.8333333333333333,1.5,3.5,4.1666666666666667,16,"James","Denardo","POL SCI 6","Introduction to Data Analysis"
4.2,1.4,1.5,4.5,4.7,25,"Luisa","Iruela-Arispe","MCD BIO 165A","Biology of Cells"
3.5,2.3333333333333333,1.5,3.5,3.8333333333333333,15,"Mario","Baur","CHEM 14A","Atomic and Molecular Structure, Equilibria, Acids, and Bases"
3.6428571428571429,1.6428571428571429,1.5,3.7142857142857143,3.5,15,"Michael","Colacurcio","ENGL 170A","American Literature to 1775"
1.75,1.75,1.5,1.375,1.875,23,"Moshe","Buchinsky","ECON 103","Introduction to Econometrics"
4.125,1.5,1.5,4.25,4.625,17,"Patricia","Phelps","PHYSCI 107","Systems Anatomy"
3.6666666666666667,1.5,1.5,3.3333333333333333,2.5,17,"Paul","Abramson","PSYCH 10","Introductory Psychology"
1.5,1.5,1.5,2.6666666666666667,2.1666666666666667,33,"Peter","Felker","CHEM 20B","Chemical Energetics and Change"
2.8333333333333333,1.8333333333333333,1.5,2.8333333333333333,3.3333333333333333,38,"Rachel","Fretz","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.1666666666666667,1.3333333333333333,1.5,3.5,3.5,38,"Sander","Goldberg","CLASSIC 10","Discovering Greeks"
4.25,1.25,1.5,4.25,4.75,18,"Sean","Kelsey","PHILOS 1","Beginnings of Western Philosophy"
3.3333333333333333,1.1666666666666667,1.5,3.6666666666666667,4.6666666666666667,16,"Stanley","Trimble","GEOG 1","Earth's Physical Environment"
4.6666666666666667,1.5,1.5,4.3333333333333333,4.6666666666666667,16,"Thomas","Bradbury","PSYCH M176","Communication and Conflict in Couples and Families"
1.75,1.25,1.5,1.5,2.5,19,"Vasiliki","Skreta","ECON 11","Microeconomic Theory"
4.4,1.3333333333333333,1.4666666666666667,4.4666666666666667,3.6666666666666667,20,"M","Huehls","ENGL 174A","American Poetry to 1900"
1.625,1.875,1.4583333333333333,1.4583333333333333,1.4166666666666667,26,"Wesley","Campbell","PHYSICS 4AL","Physics Laboratory for Scientists and Engineers: Mechanics"
3.1111111111111111,1.5555555555555556,1.4444444444444444,3.0555555555555556,3.1666666666666667,32,"Scott","James","POL SCI 140A","National Institutions: Congress"
2.5714285714285714,1.1428571428571429,1.4285714285714286,2.1428571428571429,2.5714285714285714,18,"Bernard","Balleine","PSYCH 110","Fundamentals of Learning"
3.1428571428571429,1.2857142857142857,1.4285714285714286,3.4285714285714286,3.1428571428571429,24,"Christian","Roberts","PHYSCI 5","Issues in Human Physiology: Diet and Exercise"
2.2857142857142857,1.8571428571428571,1.4285714285714286,1.4285714285714286,2.5714285714285714,19,"Costas","Azariadis","ECON 102","Macroeconomic Theory"
4.4285714285714286,1.7142857142857143,1.4285714285714286,4.2857142857142857,4.1428571428571429,18,"Craig","Merlic","CHEM 30A","Chemical Dynamics and Reactivity: Introduction to Organic Chemistry"
2.2857142857142857,1.8571428571428571,1.4285714285714286,2.4285714285714286,3.4285714285714286,17,"Franklin","Krasne","PSYCH 15","Introductory Psychobiology"
3.2857142857142857,1.4285714285714286,1.4285714285714286,3.5714285714285714,3.1428571428571429,32,"Gail","Kennedy","ANTHRO 12","Principles of Human Evolution: Comparative Analysis"
2.4285714285714286,1.5714285714285714,1.4285714285714286,2.8571428571428571,2.4285714285714286,16,"Gary","Galles","ECON 170","Industrial Organization: Theory and Tactics"
2.7142857142857143,1.4285714285714286,1.4285714285714286,2.7142857142857143,1.8571428571428571,91,"Jack","Hou","ECON 2","Principles of Economics"
3.1428571428571429,1.1428571428571429,1.4285714285714286,3.8571428571428571,3.4285714285714286,18,"James","Gober","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation"
2.8571428571428571,1.4285714285714286,1.4285714285714286,2.4285714285714286,2.5714285714285714,15,"LuAnne","Dvorak","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.1428571428571429,1.5714285714285714,1.4285714285714286,3.1428571428571429,3.8571428571428571,15,"Robijn","Bruinsma","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
2.4285714285714286,1.7142857142857143,1.4285714285714286,2.7142857142857143,2.2857142857142857,17,"William","Kelly","COMM ST 115","Dyadic Communication and Interpersonal Relationships"
3.8333333333333333,1.5833333333333333,1.4166666666666667,3.6666666666666667,2.9166666666666667,15,"Arthur","Stein","POL SCI 137A","International Relations Theory"
3.5833333333333333,1.5,1.4166666666666667,3.5833333333333333,3.5,15,"Barbara","Geddes","POL SCI 154A","Government and Politics in Latin America: States of Middle America"
2.75,1.5,1.4166666666666667,2.25,1.6666666666666667,15,"Jonathan","Liljeblad","POL SCI 123A","International Law"
3.0588235294117647,1.5294117647058824,1.4117647058823529,3.2352941176470588,3.1176470588235294,22,"Scott","James","POL SCI 147A","American Political Development: Overview"
3.8,1.4,1.4,3.6,3.6,19,"Arthur","Little","ENGL M101A","Lesbian and Gay Literature before Stonewall"
4.65,1.55,1.4,4.5,4.4,20,"Barbara","Packer","ENGL 4HW","Critical Reading and Writing"
4,1.5,1.4,4.4,4.5,19,"Brian","Walker","POL SCI 115A",""
3,1.4,1.4,2.8,2.8,30,"Elizabeth","Bjork","PSYCH 100B","Research Methods in Psychology"
1.8,1.2,1.4,2.2,2.4,24,"Michael","Curry","GEOG 3","Cultural Geography"
4.4,1.6,1.4,4.6,4.8,32,"Paul","Habibi","MGMT 180","Special Topics in Management"
3.4,1.6,1.4,2.8,3.8,29,"Roger","Farmer","ECON 102","Macroeconomic Theory"
3.2,1.6,1.4,3.4,3.6,16,"William","Stahlman","PSYCH 110","Fundamentals of Learning"
3,1.4615384615384615,1.3846153846153846,2.7692307692307692,3.2307692307692308,21,"Edmond","Keller","POL SCI 151A","African Politics: Government and Politics of Africa"
2.7272727272727273,1.6363636363636364,1.3636363636363636,3.0909090909090909,2.6363636363636364,20,"Chandrasekhar","Joshi","EL ENGR 1","Electrical Engineering Physics I"
4.4545454545454545,1.5454545454545455,1.3636363636363636,4.5454545454545455,4.7272727272727273,15,"Robert","Watson","ENGL 150A","Early Medieval Literature"
4.5,1.5,1.3571428571428571,4.4285714285714286,4.5,26,"Robert","Watson","ENGL 142A","Shakespeare: Poems and Early Plays"
2.8333333333333333,1.5,1.3333333333333333,2.5,3.3333333333333333,57,"Alfred","Bacher","CHEM 30BL","Organic Chemistry Laboratory I"
2.5,1.1666666666666667,1.3333333333333333,2.1666666666666667,2,18,"Bahram","Jalali","EL ENGR 2","Physics for Electrical Engineers"
1.1666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,15,"Dai-Trang","Le","STATS 10","Introduction to Statistical Reasoning"
1.5,1.5,1.3333333333333333,1.6666666666666667,1.3333333333333333,37,"Deborah","Brown","ECON 41","Statistics for Economists"
3.6666666666666667,1.5,1.3333333333333333,3.6666666666666667,3.5,19,"Gary","Williams","PHYSICS 1A","Physics for Scientists and Engineers: Mechanics"
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.6666666666666667,27,"Geoffrey","Mess","MATH 32A","Calculus of Several Variables"
2.5,1.8333333333333333,1.3333333333333333,1.6666666666666667,2.1666666666666667,15,"James","Gimzewski","CHEM 20A","Chemical Structure"
3.5,1.1666666666666667,1.3333333333333333,3.3333333333333333,3.6666666666666667,36,"Joan","Silk","ANTHRO 7","Human Evolution"
2.6666666666666667,1.5,1.3333333333333333,2.5,2.8333333333333333,21,"Matthew","Malkan","PHYSICS 1B","Physics for Scientists and Engineers: Oscillations, Waves, Electric and Magnetic Fields"
4.8333333333333333,1.3333333333333333,1.3333333333333333,4.5,4.5,22,"Shervin","Moloudi","EL ENGR 115A","Analog Electronic Circuits I"
1.8333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333333,19,"William","Slater","PHYSICS 4AL","Physics Laboratory for Scientists and Engineers: Mechanics"
1.6666666666666667,1.5,1.3333333333333333,1.6666666666666667,1.3333333333333333,15,"Xiangkang","Yin","ECON 11","Microeconomic Theory"
2.5714285714285714,1.7142857142857143,1.2857142857142857,3.1428571428571429,2.1428571428571429,15,"Eric","Avila","CHICANO 10A","Introduction to Chicana/Chicano Studies: History and Culture"
2.4285714285714286,1.5714285714285714,1.2857142857142857,3,2.8571428571428571,16,"Michael","Jura","PHYSICS 17","Elements of Quantum Mechanics and Statistical Mechanics"
3.1428571428571429,1.5714285714285714,1.2857142857142857,3.5714285714285714,3.4285714285714286,15,"Sander","Goldberg","CLASSIC 20","Discovering Romans"
3.7142857142857143,2,1.2857142857142857,3.7142857142857143,3.5714285714285714,25,"Scott","Bartchy","HIST 4","Introduction to History of Religions"
3.8571428571428571,1.4285714285714286,1.2857142857142857,4.1428571428571429,4.0714285714285714,15,"Stan","Schein","LIFESCI 89","Honors Seminars"
4.8181818181818182,1.5454545454545455,1.2727272727272727,4.4545454545454545,4.8181818181818182,19,"Yung-ya","Lin","CHEM 20AH","Chemical Structure"
3.25,2,1.25,3.25,4,15,"Christiane","Meyer","MCD BIO 40","AIDS and Other Sexually Transmitted Diseases"
3.25,1.25,1.25,3.75,4,19,"Ferdinand","Coroniti","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
2.25,1.25,1.25,2.5,3.25,29,"Heather","Calahan","MATH 1","Precalculus"
4,1.25,1.25,3.5,3.5,16,"Patrick","Geary","HIST 1A","Introduction to Western Civilization: Ancient Civilizations from Prehistory to Circa A.D. 843"
2.25,1,1.25,2,3.75,27,"Rebecca","Nelson","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism"
1.1538461538461538,1.3076923076923077,1.2307692307692308,1.0769230769230769,1.2307692307692308,16,"Burkard","Baschek","A&O SCI 103","Physical Oceanography"
2.6,1.4,1.2,2.2,2.6,16,"Earl","Thompson","ECON 152","Trade Unions and Professional Associations"
2.6,1,1.2,2.4,2.4,24,"Hugo","Hopenhayn","ECON 171","Industrial Organization: Theory and Tactics"
3.4,1.2,1.2,3.4,3.4,16,"Lieven","Vandenberghe","EL ENGR 103","Applied Numerical Computing"
3.4,1,1.2,4,3.4,22,"Marjorie","Bates","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism"
2.6,1.6,1.2,2.4,2.4,21,"Marjorie","Goodwin","ANTHRO M140","Language in Culture"
3.8,1.1,1.2,3.7,3.6,20,"Paul","Eggert","COM SCI 35L","Software Construction Laboratory"
3.5454545454545455,1.2727272727272727,1.1818181818181818,3.7272727272727273,3.9090909090909091,15,"Eugene Victor","Wolfenstein","POL SCI 10","Introduction to Political Theory"
3.1666666666666667,1.6666666666666667,1.1666666666666667,3.3333333333333333,3.3333333333333333,18,"L","Johnson","LIFESCI 3","Introduction to Molecular Biology"
3.5,1.1666666666666667,1.1666666666666667,4,3.6666666666666667,39,"Tamara","Malamuth","PSYCH 10","Introductory Psychology"
3.4285714285714286,1.4285714285714286,1.1428571428571429,3.7142857142857143,3.5714285714285714,15,"Gary","Williams","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
2.2857142857142857,1.2857142857142857,1.1428571428571429,3,2.5714285714285714,27,"William","Kelly","COMM ST 100","Communication Theory"
2.2352941176470588,1.2941176470588235,1.1176470588235294,2.4705882352941176,1.8823529411764706,22,"Karen","Orren","POL SCI 145A","Public Law and Judicial Process: Anglo-American Legal System"
2.8,1.8,1,1.8,2.8,23,"Arlene","Russell","CHEM 14CL","General and Organic Chemistry Laboratory II"
4.6666666666666667,1,1,4.4166666666666667,4.75,15,"Arnold","Scheibel","NEUROSC 102","Introduction to Functional Anatomy of Central Nervous System"
4.2,1,1,4.4,4.4,21,"Brent","Corbin","PHYSICS 6C","Physics for Life Sciences Majors: Light, Fluids, Thermodynamics, Modern Physics"
1.75,2,1,2,2.75,17,"Carla","Koehler","CHEM 153C","Biochemistry: Biosynthetic and Energy Metabolism and Its Regulation"
2.4,1,1,2.4,3.2,15,"Chentao","Lin","MCD BIO C174B","Advanced Topics in Cell and Molecular Biology: Molecular Biology of Cell Nucleus"
1.1428571428571429,1,1,1.7142857142857143,1.4285714285714286,15,"Ekaterini","Kyriazidou","ECON 103","Introduction to Econometrics"
2.8,1.2,1,3.6,3.8,16,"Gail","Kennedy","ANTHRO 129Q","Paleopathology"
2.75,1.75,1,2.75,1.75,18,"Jack","Hou","ECON 1","Principles of Economics"
2.3333333333333333,1.1666666666666667,1,2.1666666666666667,2.6666666666666667,19,"John","Rohr","COM SCI 31","Introduction to Computer Science I"
3.5714285714285714,1,1,3.7142857142857143,3.5714285714285714,17,"Paul","Eggert","COM SCI 111","Operating Systems Principles"
2.6666666666666667,1,1,2.5,2.3333333333333333,28,"Rodney","Swanson","ECON 2","Principles of Economics"
